IBC01,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC02,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC03,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC04,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC05,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC06,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
IBC07,55:3A7D80,0,4000,D26,D22,D23,D24,D25,C1,C2,D40
